id,profile_id,timestamp,symbol,underlying_price,predicted_return,predictor_type,step_stopped_at,stop_reason,entered,trade_id
5897,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:16:01.888530-04:00,SPY,656.555,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5896,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:15:02.459352-04:00,SPY,656.475,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5895,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:14:02.503477-04:00,SPY,656.7,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5894,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:13:02.012010-04:00,SPY,656.635,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5893,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:12:02.215770-04:00,SPY,657.065,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5892,ad48bf20-1913-4f40-b028-0580c9f48168,2026-03-25T11:11:42.052045-04:00,TSLA,391.92499999999995,-0.35559450666106857,SwingClassifierPredictor,9,No contract meets EV threshold,0,
5891,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:11:01.562558-04:00,SPY,657.16,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5890,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:10:02.393535-04:00,SPY,657.38,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5889,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:09:02.629397-04:00,SPY,657.635,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5888,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:08:02.344517-04:00,SPY,657.71,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5887,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:07:01.943660-04:00,SPY,658.21,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5886,ad48bf20-1913-4f40-b028-0580c9f48168,2026-03-25T11:06:08.214403-04:00,TSLA,392.78499999999997,-0.22322134220978904,SwingClassifierPredictor,6,confidence 0.223 < 0.3 threshold,0,
5885,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:06:01.807545-04:00,SPY,658.4,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5884,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:05:02.543565-04:00,SPY,658.725,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5883,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:04:02.663435-04:00,SPY,658.795,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5882,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:03:02.421474-04:00,SPY,658.42,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5881,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:02:02.338810-04:00,SPY,658.705,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5880,ad48bf20-1913-4f40-b028-0580c9f48168,2026-03-25T11:01:11.139410-04:00,TSLA,393.28499999999997,-0.2423627257364967,SwingClassifierPredictor,6,confidence 0.242 < 0.3 threshold,0,
5879,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:01:02.148954-04:00,SPY,658.525,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5878,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T11:00:02.960363-04:00,SPY,658.71,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5877,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T10:59:01.911130-04:00,SPY,658.92,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5876,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T10:58:01.660694-04:00,SPY,658.875,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5875,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T10:57:02.416599-04:00,SPY,658.825,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5874,ad48bf20-1913-4f40-b028-0580c9f48168,2026-03-25T10:56:36.183282-04:00,TSLA,393.725,-0.3756624808945236,SwingClassifierPredictor,9,No contract meets EV threshold,0,
5873,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T10:56:02.262275-04:00,SPY,658.805,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5872,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T10:55:01.662452-04:00,SPY,658.6800000000001,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5871,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T10:54:01.607376-04:00,SPY,658.95,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5870,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T10:53:02.199512-04:00,SPY,658.87,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5869,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T10:52:02.568297-04:00,SPY,658.975,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5868,ad48bf20-1913-4f40-b028-0580c9f48168,2026-03-25T10:51:06.616028-04:00,TSLA,394.29499999999996,-0.2746588129554098,SwingClassifierPredictor,6,confidence 0.275 < 0.3 threshold,0,
5867,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T10:51:01.551045-04:00,SPY,659.065,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5866,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T10:50:02.252971-04:00,SPY,658.895,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5865,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T10:49:02.564223-04:00,SPY,659.045,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5864,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T10:48:01.736055-04:00,SPY,658.675,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5863,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T10:47:01.932509-04:00,SPY,658.5699999999999,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
5862,ad48bf20-1913-4f40-b028-0580c9f48168,2026-03-25T10:46:56.379740-04:00,TSLA,394.025,-0.40471513447283136,SwingClassifierPredictor,9,No contract meets EV threshold,0,
5861,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-25T10:46:03.246630-04:00,SPY,658.645,,ScalpPredictor,0,"Scalp equity gate: $5,000 < $25,000",0,
