id|profile_id|level|message|timestamp
560803|ac3ff5ea-f8a|info|  Page 120: got 10000 bars (2025-11-14 00:38:00+00:00 to 2025-12-02 00:37:00+00:00)|2026-03-11T22:38:47
560804|ac3ff5ea-f8a|info|  Page 121: fetching from 2025-12-02 00:37 (attempt 1/3)|2026-03-11T22:38:47
560805|None|warning|2026-03-11 18:38:47,597 | options-bot.strategy.base | WARNING | [BT_SPY_scalp] Slow iteration: 30.0s (timings: {'bars_fetch': 1.484480619430542, 'feature_compute': 1.4843664169311523, 'prediction': 24|2026-03-11T22:38:47
560806|ac3ff5ea-f8a|info|  Page 121: got 10000 bars (2025-12-02 00:38:00+00:00 to 2025-12-17 09:36:00+00:00)|2026-03-11T22:38:48
560807|ac3ff5ea-f8a|info|  Page 122: fetching from 2025-12-17 09:36 (attempt 1/3)|2026-03-11T22:38:48
560808|ac3ff5ea-f8a|info|  Page 122: got 10000 bars (2025-12-17 09:37:00+00:00 to 2026-01-05 17:41:00+00:00)|2026-03-11T22:38:48
560809|ac3ff5ea-f8a|info|  Page 123: fetching from 2026-01-05 17:41 (attempt 1/3)|2026-03-11T22:38:48
560810|ac3ff5ea-f8a|info|  Page 123: got 10000 bars (2026-01-05 17:42:00+00:00 to 2026-01-21 16:18:00+00:00)|2026-03-11T22:38:50
560811|ac3ff5ea-f8a|info|  Page 124: fetching from 2026-01-21 16:18 (attempt 1/3)|2026-03-11T22:38:50
560812|ac3ff5ea-f8a|info|  Page 124: got 10000 bars (2026-01-21 16:19:00+00:00 to 2026-02-05 13:13:00+00:00)|2026-03-11T22:38:50
560813|ac3ff5ea-f8a|info|  Page 125: fetching from 2026-02-05 13:13 (attempt 1/3)|2026-03-11T22:38:50
560814|ac3ff5ea-f8a|info|  Page 125: got 10000 bars (2026-02-05 13:14:00+00:00 to 2026-02-23 10:09:00+00:00)|2026-03-11T22:38:51
560815|ac3ff5ea-f8a|info|  Page 126: fetching from 2026-02-23 10:09 (attempt 1/3)|2026-03-11T22:38:51
560816|ac3ff5ea-f8a|info|  Page 126: got 10000 bars (2026-02-23 10:10:00+00:00 to 2026-03-09 20:38:00+00:00)|2026-03-11T22:38:52
560817|ac3ff5ea-f8a|info|  Page 127: fetching from 2026-03-09 20:38 (attempt 1/3)|2026-03-11T22:38:52
560818|ac3ff5ea-f8a|info|  Page 127: got 1695 bars (2026-03-09 20:39:00+00:00 to 2026-03-11 17:37:00+00:00)|2026-03-11T22:38:52
560819|ac3ff5ea-f8a|info|Completed: 1261695 total bars for SPY in 89.9s (127 pages)|2026-03-11T22:38:53
560820|ac3ff5ea-f8a|info|Fetched 1261695 1-min bars in 90s: 2020-02-11 to 2026-03-11|2026-03-11T22:38:53
560821|ac3ff5ea-f8a|info|None|2026-03-11T22:38:53
560822|ac3ff5ea-f8a|info|STEP 2: Computing features (base @ 1-min + scalp)|2026-03-11T22:38:53
560823|ac3ff5ea-f8a|info|--------------------------------------------------|2026-03-11T22:38:53
560824|ac3ff5ea-f8a|info|Computing all features for scalp preset (1-min bars)|2026-03-11T22:38:53
560825|ac3ff5ea-f8a|info|Fetching options data for SPY: 2020-02-11 to 2026-03-11 (1528 trading days, target_dte=0)|2026-03-11T22:38:54
560826|ac3ff5ea-f8a|info|Cache loaded: 1488 days from SPY_options_daily_dte0-0.parquet|2026-03-11T22:38:54
560827|ac3ff5ea-f8a|info|Need to fetch 44 days from Theta (1488 cached)|2026-03-11T22:38:54
560828|ac3ff5ea-f8a|info|  Batch 1/2: 2022-03 (23 days, exp=2022-04-15)|2026-03-11T22:38:54
560829|ac3ff5ea-f8a|info|  Batch 2/2: 2025-03 (21 days, exp=2025-04-18)|2026-03-11T22:38:55
560830|ac3ff5ea-f8a|info|Theta fetch complete: 0 days with options data out of 44 requested (0.3s)|2026-03-11T22:38:55
560831|ac3ff5ea-f8a|info|Options data ready: 1483/1528 days (97% coverage) in 1.7s|2026-03-11T22:38:55
560832|ac3ff5ea-f8a|info|Computing base features: 1261695 bars|2026-03-11T22:38:55
560833|ac3ff5ea-f8a|info|Computing stock features for 1261695 bars (bars_per_day=390)|2026-03-11T22:38:55
560834|ac3ff5ea-f8a|info|Stock features computed: 44 features added|2026-03-11T22:39:48
560835|ac3ff5ea-f8a|info|Computing options features from 1483 daily rows|2026-03-11T22:39:48
560836|ac3ff5ea-f8a|info|2nd order Greeks computed: vanna, vomma, charm, speed (call + put)|2026-03-11T22:39:58
560837|ac3ff5ea-f8a|info|Options features merged. Total columns: 75|2026-03-11T22:39:58
560838|ac3ff5ea-f8a|info|Computing VIX features from VIXY/VIXM data|2026-03-11T22:39:58
560839|ac3ff5ea-f8a|info|VIX features added: vix_level, vix_term_structure, vix_change_5d|2026-03-11T22:40:00
560840|ac3ff5ea-f8a|info|Base features complete: 73 features total|2026-03-11T22:40:00
560841|ac3ff5ea-f8a|info|Computing scalp-specific features (SCALP_BARS_PER_DAY=390)|2026-03-11T22:40:00
560842|ac3ff5ea-f8a|info|Scalp features computed: 15 features added|2026-03-11T22:40:09
560843|ac3ff5ea-f8a|info|Features computed in 75.8s: 88/88 features present|2026-03-11T22:40:09
560844|ac3ff5ea-f8a|info|Features computed in 76s: 1261695 rows, 93 columns|2026-03-11T22:40:09
560845|ac3ff5ea-f8a|info|None|2026-03-11T22:40:09
560846|ac3ff5ea-f8a|info|STEP 3: Calculating binary target and subsampling|2026-03-11T22:40:09
560847|ac3ff5ea-f8a|info|--------------------------------------------------|2026-03-11T22:40:09
560848|ac3ff5ea-f8a|info|Average absolute 30-min move: 0.1379%|2026-03-11T22:40:09
560849|ac3ff5ea-f8a|info|Neutral samples (within +/-0.05%): 447419 (35.5% of total)|2026-03-11T22:40:09
560850|ac3ff5ea-f8a|info|After dropping neutrals + NaN targets: 814246 rows|2026-03-11T22:40:10
560851|ac3ff5ea-f8a|info|Subsampling 814246 bars with stride=15...|2026-03-11T22:40:10
560852|ac3ff5ea-f8a|info|Subsampled to 54284 observations|2026-03-11T22:40:10
560853|ac3ff5ea-f8a|info|Class distribution (54284 samples):|2026-03-11T22:40:10
560854|ac3ff5ea-f8a|info|  DOWN (0): 25851 (47.6%)|2026-03-11T22:40:10
560855|ac3ff5ea-f8a|info|  UP (1): 28433 (52.4%)|2026-03-11T22:40:10
560856|ac3ff5ea-f8a|info|Features with >50% NaN (3): vix_change_5d=99%, vix_level=98%, vix_term_structure=98%...|2026-03-11T22:40:10
560857|ac3ff5ea-f8a|info|Training data ready: 54284 samples, 88 features|2026-03-11T22:40:11
560858|ac3ff5ea-f8a|info|None|2026-03-11T22:40:11
560859|ac3ff5ea-f8a|info|STEP 4: Optuna hyperparameter optimization|2026-03-11T22:40:11
560860|ac3ff5ea-f8a|info|--------------------------------------------------|2026-03-11T22:40:11
560861|ac3ff5ea-f8a|info|Optuna: 21 trials, best balanced_accuracy=0.6537|2026-03-11T22:45:39
560862|ac3ff5ea-f8a|info|Optuna completed in 328s|2026-03-11T22:45:39
560863|ac3ff5ea-f8a|info|  Best params: {'n_estimators': 500, 'max_depth': 7, 'learning_rate': 0.010459740377850043, 'subsample': 0.6486765626038106, 'colsample_bytree': 0.7868621625588325, 'min_child_weight': 4, 'reg_alpha':|2026-03-11T22:45:39
560864|ac3ff5ea-f8a|info|None|2026-03-11T22:45:39
560865|ac3ff5ea-f8a|info|STEP 5: Walk-forward cross-validation|2026-03-11T22:45:39
560866|ac3ff5ea-f8a|info|--------------------------------------------------|2026-03-11T22:45:39
560867|ac3ff5ea-f8a|info|  Fold 1/5: train=9047, val=9047|2026-03-11T22:45:39
560868|ac3ff5ea-f8a|info|  Fold 1 results: dir_acc=0.6105, balanced_acc=0.6064, best_iter=361, classes={'down': 4257, 'up': 4790}|2026-03-11T22:45:54
560869|ac3ff5ea-f8a|info|  Fold 2/5: train=18094, val=9047|2026-03-11T22:45:54
560870|ac3ff5ea-f8a|info|  Fold 2 results: dir_acc=0.6227, balanced_acc=0.6236, best_iter=342, classes={'down': 4447, 'up': 4600}|2026-03-11T22:46:09
560871|ac3ff5ea-f8a|info|  Fold 3/5: train=27141, val=9047|2026-03-11T22:46:09
560872|ac3ff5ea-f8a|info|  Fold 3 results: dir_acc=0.6496, balanced_acc=0.6498, best_iter=499, classes={'down': 4318, 'up': 4729}|2026-03-11T22:46:26
560873|ac3ff5ea-f8a|info|  Fold 4/5: train=36188, val=9047|2026-03-11T22:46:26
560874|ac3ff5ea-f8a|info|  Fold 4 results: dir_acc=0.6589, balanced_acc=0.6634, best_iter=498, classes={'down': 4155, 'up': 4892}|2026-03-11T22:46:44
560875|ac3ff5ea-f8a|info|  Fold 5/5: train=45235, val=9047|2026-03-11T22:46:44
560876|ac3ff5ea-f8a|info|  Fold 5 results: dir_acc=0.6500, balanced_acc=0.6524, best_iter=493, classes={'down': 4366, 'up': 4681}|2026-03-11T22:47:03
560877|ac3ff5ea-f8a|info|CV Results — Dir Accuracy: 0.6384, Balanced Accuracy: 0.6394|2026-03-11T22:47:03
560878|ac3ff5ea-f8a|info|CV completed in 84s|2026-03-11T22:47:03
560879|ac3ff5ea-f8a|info|==================================================|2026-03-11T22:47:03
560880|ac3ff5ea-f8a|info|DirAcc 0.6384 >= 0.52 threshold. Looking good!|2026-03-11T22:47:03
560881|ac3ff5ea-f8a|info|==================================================|2026-03-11T22:47:03
560882|ac3ff5ea-f8a|info|None|2026-03-11T22:47:03
560883|ac3ff5ea-f8a|info|STEP 6: Training final classifier on all data|2026-03-11T22:47:03
560884|ac3ff5ea-f8a|info|--------------------------------------------------|2026-03-11T22:47:03
560885|ac3ff5ea-f8a|info|Final classifier trained in 19s (best_iteration=499)|2026-03-11T22:47:22
560886|ac3ff5ea-f8a|info|None|2026-03-11T22:47:22
560887|ac3ff5ea-f8a|info|STEP 6.5: Fitting probability calibrator (isotonic regression)|2026-03-11T22:47:22
560888|ac3ff5ea-f8a|info|--------------------------------------------------|2026-03-11T22:47:22
560889|ac3ff5ea-f8a|info|  Calibration set size: 5429 samples|2026-03-11T22:47:22
560890|ac3ff5ea-f8a|info|  Expected Calibration Error (ECE):|2026-03-11T22:47:22
560891|ac3ff5ea-f8a|info|    Raw:        0.0462|2026-03-11T22:47:22
560892|ac3ff5ea-f8a|info|    Calibrated: 0.0000|2026-03-11T22:47:22
560893|ac3ff5ea-f8a|info|    Improvement: 100.0%|2026-03-11T22:47:22
560894|ac3ff5ea-f8a|info|  Calibrated P(UP) distribution:|2026-03-11T22:47:22
560895|ac3ff5ea-f8a|info|    min=0.000 p25=0.393 median=0.569 p75=0.683 max=1.000|2026-03-11T22:47:22
560896|ac3ff5ea-f8a|info|None|2026-03-11T22:47:22
560897|ac3ff5ea-f8a|info|STEP 7: Saving model to disk|2026-03-11T22:47:22
560898|ac3ff5ea-f8a|info|--------------------------------------------------|2026-03-11T22:47:22
560899|ac3ff5ea-f8a|info|Saving scalp classifier to C:\Trading Bot v2\Options-Bot\options-bot\models\ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4_scalp_SPY_0e9fd3c0.joblib|2026-03-11T22:47:22
560900|ac3ff5ea-f8a|info|Scalp classifier saved (with calibrator): C:\Trading Bot v2\Options-Bot\options-bot\models\ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4_scalp_SPY_0e9fd3c0.joblib|2026-03-11T22:47:22
560901|ac3ff5ea-f8a|info|Top 15 features by importance:|2026-03-11T22:47:23
560902|ac3ff5ea-f8a|info|  gap_from_prev_close: 0.0441|2026-03-11T22:47:23
560903|ac3ff5ea-f8a|info|  intraday_return: 0.0260|2026-03-11T22:47:23
560904|ac3ff5ea-f8a|info|  minutes_to_close: 0.0219|2026-03-11T22:47:23
560905|ac3ff5ea-f8a|info|  scalp_time_bucket: 0.0213|2026-03-11T22:47:23
560906|ac3ff5ea-f8a|info|  scalp_orb_distance: 0.0205|2026-03-11T22:47:23
560907|ac3ff5ea-f8a|info|  hour_of_day: 0.0192|2026-03-11T22:47:23
560908|ac3ff5ea-f8a|info|  iv_rank_20d: 0.0164|2026-03-11T22:47:23
560909|ac3ff5ea-f8a|info|  atm_iv: 0.0130|2026-03-11T22:47:23
560910|ac3ff5ea-f8a|info|  atm_put_theta: 0.0129|2026-03-11T22:47:23
560911|ac3ff5ea-f8a|info|  atm_put_vomma: 0.0129|2026-03-11T22:47:23
560912|ac3ff5ea-f8a|info|  atm_put_vanna: 0.0127|2026-03-11T22:47:23
560913|ac3ff5ea-f8a|info|  iv_skew: 0.0126|2026-03-11T22:47:23
560914|ac3ff5ea-f8a|info|  atm_put_speed: 0.0125|2026-03-11T22:47:23
560915|ac3ff5ea-f8a|info|  atm_call_vomma: 0.0123|2026-03-11T22:47:23
560916|ac3ff5ea-f8a|info|  rvol_5d: 0.0122|2026-03-11T22:47:23
560917|ac3ff5ea-f8a|warning|  3 features have ZERO importance (unused by model): ['vix_level', 'vix_term_structure', 'vix_change_5d']|2026-03-11T22:47:23
560918|None|warning|2026-03-11 18:47:23,220 | options-bot.ml.scalp_trainer | WARNING |   3 features have ZERO importance (unused by model): ['vix_level', 'vix_term_structure', 'vix_change_5d']|2026-03-11T22:47:23
560919|ac3ff5ea-f8a|info|  Feature utilization: 85/88 features used by model (97%)|2026-03-11T22:47:23
560920|ac3ff5ea-f8a|info|None|2026-03-11T22:47:23
560921|ac3ff5ea-f8a|info|STEP 8: Saving metrics to database|2026-03-11T22:47:23
560922|ac3ff5ea-f8a|info|--------------------------------------------------|2026-03-11T22:47:23
560923|ac3ff5ea-f8a|info|Scalp model and profile updated in database|2026-03-11T22:47:23
560924|ac3ff5ea-f8a|info|None|2026-03-11T22:47:23
560925|ac3ff5ea-f8a|info|STEP 9: Feature validation|2026-03-11T22:47:23
560926|ac3ff5ea-f8a|info|--------------------------------------------------|2026-03-11T22:47:23
560927|ac3ff5ea-f8a|info|Expected features: 88|2026-03-11T22:47:23
560928|ac3ff5ea-f8a|info|Actual features: 88|2026-03-11T22:47:23
560929|ac3ff5ea-f8a|info|Zero-importance features (3): ['vix_level', 'vix_term_structure', 'vix_change_5d']...|2026-03-11T22:47:23
560930|ac3ff5ea-f8a|info|None|2026-03-11T22:47:23
560931|ac3ff5ea-f8a|info|======================================================================|2026-03-11T22:47:23
560932|ac3ff5ea-f8a|info|SCALP TRAINING COMPLETE in 600s|2026-03-11T22:47:23
560933|ac3ff5ea-f8a|info|  Model ID:  0e9fd3c0-9396-4e52-9c03-f4f003279413|2026-03-11T22:47:23
560934|ac3ff5ea-f8a|info|  Model:     C:\Trading Bot v2\Options-Bot\options-bot\models\ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4_scalp_SPY_0e9fd3c0.joblib|2026-03-11T22:47:23
560935|ac3ff5ea-f8a|info|  DirAcc:    0.6384|2026-03-11T22:47:23
560936|ac3ff5ea-f8a|info|  BalAcc:    0.6393824219368667|2026-03-11T22:47:23
560937|ac3ff5ea-f8a|info|  Samples:   54284|2026-03-11T22:47:23
560938|ac3ff5ea-f8a|info|  Avg move:  0.1379%|2026-03-11T22:47:23
560939|ac3ff5ea-f8a|info|======================================================================|2026-03-11T22:47:23
560940|ac3ff5ea-f8a|info|_scalp_train_job: completed for profile=ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4 model_id=0e9fd3c0-9396-4e52-9c03-f4f003279413 dir_acc=0.638355255885929|2026-03-11T22:47:23
560941|ac3ff5ea-f8a|info|Loading scalp classifier from C:\Trading Bot v2\Options-Bot\options-bot\models\ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4_scalp_SPY_0e9fd3c0.joblib|2026-03-11T22:47:23
560942|ac3ff5ea-f8a|info|Scalp classifier loaded: 88 features, type=XGBClassifier, binary=True, calibrated (isotonic), neutral_band=0.05%, avg_30min_move=0.138%|2026-03-11T22:47:23
560943|ac3ff5ea-f8a|info|_extract_and_persist_importance: stored top 30 features for model_id=0e9fd3c0-9396-4e52-9c03-f4f003279413|2026-03-11T22:47:23
