file,symbol_name,symbol_type,line,exported,used_by,references,behavior_impact,evidence_refs,verdict
options-bot/backend/schemas.py,source,variable,183,TRUE,options-bot/backend/routes/system.py; options-bot/data/provider.py; options-bot/ml/regime_adjuster.py; options-bot/scripts/validate_data.py; options-bot/ui/src/pages/System.tsx; options-bot/ui/src/types/api.ts,12,API schema definition,,
options-bot/backend/schemas.py,profile_id,variable,187,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/db_log_handler.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/main.py...,659,API schema definition,,
options-bot/backend/schemas.py,profile_name,variable,188,TRUE,options-bot/backend/routes/system.py; options-bot/backend/routes/trading.py; options-bot/main.py; options-bot/scripts/backtest.py; options-bot/strategies/base_strategy.py; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/System.tsx; options-bot/ui/src/types/api.ts,59,API schema definition,,
options-bot/backend/schemas.py,model_type,variable,189,TRUE,options-bot/backend/database.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/config.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/incremental_trainer.py; options-bot/ml/lgbm_trainer.py; options-bot/ml/scalp_predictor.py; options-bot/ml/scalp_trainer.py...,130,API schema definition,,
options-bot/backend/schemas.py,rolling_accuracy,variable,190,TRUE,options-bot/backend/routes/system.py; options-bot/strategies/base_strategy.py; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/types/api.ts,19,API schema definition,,
options-bot/backend/schemas.py,total_predictions,variable,191,TRUE,options-bot/backend/routes/system.py; options-bot/strategies/base_strategy.py; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/types/api.ts,9,API schema definition,,
options-bot/backend/schemas.py,correct_predictions,variable,192,TRUE,options-bot/backend/routes/system.py; options-bot/strategies/base_strategy.py; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/types/api.ts,7,API schema definition,,
options-bot/backend/schemas.py,status,variable,193,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py; options-bot/ml/ensemble_predictor.py...,503,API schema definition,,
options-bot/backend/schemas.py,message,variable,194,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/db_log_handler.py; options-bot/backend/routes/models.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trading.py; options-bot/config.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/incremental_trainer.py; options-bot/ml/lgbm_trainer.py...,162,API schema definition,,
options-bot/backend/schemas.py,model_age_days,variable,195,TRUE,options-bot/backend/routes/system.py; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/types/api.ts,10,API schema definition,,
options-bot/backend/schemas.py,updated_at,variable,196,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/incremental_trainer.py; options-bot/ml/lgbm_trainer.py...,43,API schema definition,,
options-bot/backend/schemas.py,profiles,variable,200,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/db_log_handler.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/config.py...,221,API schema definition,,
options-bot/backend/schemas.py,any_degraded,variable,201,TRUE,options-bot/backend/routes/system.py; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/types/api.ts,10,API schema definition,,
options-bot/backend/schemas.py,any_stale,variable,202,TRUE,options-bot/backend/routes/system.py; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/types/api.ts,6,API schema definition,,
options-bot/backend/schemas.py,summary,variable,203,TRUE,options-bot/backend/routes/system.py; options-bot/data/validator.py; options-bot/main.py; options-bot/scripts/backtest.py; options-bot/scripts/validate_data.py; options-bot/scripts/walk_forward_backtest.py; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/types/api.ts,20,API schema definition,,
options-bot/backend/schemas.py,pending_count,variable,211,TRUE,options-bot/backend/routes/system.py; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/types/api.ts,8,API schema definition,,
options-bot/backend/schemas.py,min_samples_for_retrain,variable,212,TRUE,options-bot/backend/routes/system.py; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/types/api.ts,3,API schema definition,,
options-bot/backend/schemas.py,ready_for_retrain,variable,213,TRUE,options-bot/backend/routes/system.py; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/types/api.ts,4,API schema definition,,
options-bot/backend/schemas.py,oldest_pending_at,variable,214,TRUE,options-bot/backend/routes/system.py; options-bot/ui/src/types/api.ts,5,API schema definition,,
options-bot/backend/schemas.py,start_date,variable,222,TRUE,options-bot/backend/app.py; options-bot/data/options_data_fetcher.py; options-bot/data/provider.py; options-bot/data/theta_provider.py; options-bot/data/validator.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/lgbm_trainer.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/tft_trainer.py...,65,API schema definition,,
options-bot/backend/schemas.py,end_date,variable,223,TRUE,options-bot/backend/app.py; options-bot/data/options_data_fetcher.py; options-bot/data/provider.py; options-bot/data/theta_provider.py; options-bot/data/validator.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/lgbm_trainer.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/tft_trainer.py...,73,API schema definition,,
options-bot/backend/schemas.py,initial_capital,variable,224,TRUE,options-bot/backend/app.py; options-bot/ui/src/types/api.ts,3,API schema definition,,
options-bot/backend/schemas.py,profile_id,variable,227,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/db_log_handler.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/main.py...,659,API schema definition,,
options-bot/backend/schemas.py,status,variable,228,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py; options-bot/ml/ensemble_predictor.py...,503,API schema definition,,
options-bot/backend/schemas.py,start_date,variable,234,TRUE,options-bot/backend/app.py; options-bot/data/options_data_fetcher.py; options-bot/data/provider.py; options-bot/data/theta_provider.py; options-bot/data/validator.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/lgbm_trainer.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/tft_trainer.py...,65,API schema definition,,
options-bot/backend/schemas.py,end_date,variable,235,TRUE,options-bot/backend/app.py; options-bot/data/options_data_fetcher.py; options-bot/data/provider.py; options-bot/data/theta_provider.py; options-bot/data/validator.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/lgbm_trainer.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/tft_trainer.py...,73,API schema definition,,
options-bot/backend/schemas.py,total_trades,variable,236,TRUE,options-bot/backend/app.py; options-bot/backend/routes/trades.py; options-bot/scripts/walk_forward_backtest.py; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/types/api.ts,21,API schema definition,,
options-bot/backend/schemas.py,sharpe_ratio,variable,237,TRUE,options-bot/backend/app.py; options-bot/scripts/walk_forward_backtest.py; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/types/api.ts,16,API schema definition,,
options-bot/backend/schemas.py,max_drawdown_pct,variable,238,TRUE,options-bot/backend/app.py; options-bot/scripts/walk_forward_backtest.py; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/types/api.ts,12,API schema definition,,
options-bot/backend/schemas.py,total_return_pct,variable,239,TRUE,options-bot/backend/app.py; options-bot/scripts/walk_forward_backtest.py; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/types/api.ts,14,API schema definition,,
options-bot/backend/schemas.py,win_rate,variable,240,TRUE,options-bot/backend/app.py; options-bot/backend/routes/trades.py; options-bot/scripts/walk_forward_backtest.py; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/types/api.ts,31,API schema definition,,
options-bot/backend/schemas.py,message,variable,241,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/db_log_handler.py; options-bot/backend/routes/models.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trading.py; options-bot/config.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/incremental_trainer.py; options-bot/ml/lgbm_trainer.py...,162,API schema definition,,
options-bot/backend/schemas.py,profile_id,variable,249,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/db_log_handler.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/main.py...,659,API schema definition,,
options-bot/backend/schemas.py,profile_name,variable,250,TRUE,options-bot/backend/routes/system.py; options-bot/backend/routes/trading.py; options-bot/main.py; options-bot/scripts/backtest.py; options-bot/strategies/base_strategy.py; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/System.tsx; options-bot/ui/src/types/api.ts,59,API schema definition,,
options-bot/backend/schemas.py,pid,variable,251,TRUE,options-bot/backend/routes/system.py; options-bot/backend/routes/trading.py; options-bot/main.py; options-bot/ui/src/pages/System.tsx; options-bot/ui/src/types/api.ts,72,API schema definition,,
options-bot/backend/schemas.py,status,variable,252,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py; options-bot/ml/ensemble_predictor.py...,503,API schema definition,,
options-bot/backend/schemas.py,started_at,variable,253,TRUE,options-bot/backend/routes/trading.py; options-bot/ml/incremental_trainer.py; options-bot/ui/src/pages/System.tsx; options-bot/ui/src/types/api.ts,21,API schema definition,,
options-bot/backend/schemas.py,uptime_seconds,variable,254,TRUE,options-bot/backend/routes/system.py; options-bot/backend/routes/trading.py; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/System.tsx; options-bot/ui/src/types/api.ts,8,API schema definition,,
options-bot/backend/schemas.py,exit_reason,variable,255,TRUE,options-bot/backend/database.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/risk/risk_manager.py; options-bot/strategies/base_strategy.py; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/pages/System.tsx; options-bot/ui/src/pages/Trades.tsx; options-bot/ui/src/types/api.ts,40,API schema definition,,
options-bot/backend/schemas.py,processes,variable,258,TRUE,options-bot/backend/app.py; options-bot/backend/routes/trading.py; options-bot/ui/src/pages/System.tsx; options-bot/ui/src/types/api.ts,9,API schema definition,,
options-bot/backend/schemas.py,total_running,variable,259,TRUE,options-bot/backend/routes/trading.py; options-bot/ui/src/pages/System.tsx; options-bot/ui/src/types/api.ts,5,API schema definition,,
options-bot/backend/schemas.py,total_stopped,variable,260,TRUE,options-bot/backend/routes/trading.py; options-bot/ui/src/types/api.ts,2,API schema definition,,
options-bot/backend/schemas.py,profile_ids,variable,263,TRUE,options-bot/backend/routes/system.py; options-bot/backend/routes/trading.py; options-bot/main.py; options-bot/ui/src/api/client.ts,25,API schema definition,,
options-bot/backend/schemas.py,started,variable,266,TRUE,options-bot/backend/app.py; options-bot/backend/routes/models.py; options-bot/backend/routes/trading.py; options-bot/main.py; options-bot/risk/risk_manager.py; options-bot/scripts/train_model.py; options-bot/ui/src/pages/System.tsx; options-bot/ui/src/types/api.ts,16,API schema definition,,
options-bot/backend/schemas.py,errors,variable,267,TRUE,options-bot/backend/routes/system.py; options-bot/backend/routes/trading.py; options-bot/config.py; options-bot/data/validator.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/feature_engineering/base_features.py; options-bot/ml/feature_engineering/scalp_features.py; options-bot/ml/feedback_queue.py; options-bot/ml/tft_trainer.py; options-bot/scripts/backtest.py...,69,API schema definition,,
options-bot/backend/schemas.py,profile_ids,variable,270,TRUE,options-bot/backend/routes/system.py; options-bot/backend/routes/trading.py; options-bot/main.py; options-bot/ui/src/api/client.ts,25,API schema definition,,
options-bot/backend/schemas.py,stopped,variable,273,TRUE,options-bot/backend/routes/trading.py; options-bot/main.py; options-bot/ui/src/types/api.ts,11,API schema definition,,
options-bot/backend/schemas.py,errors,variable,274,TRUE,options-bot/backend/routes/system.py; options-bot/backend/routes/trading.py; options-bot/config.py; options-bot/data/validator.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/feature_engineering/base_features.py; options-bot/ml/feature_engineering/scalp_features.py; options-bot/ml/feedback_queue.py; options-bot/ml/tft_trainer.py; options-bot/scripts/backtest.py...,69,API schema definition,,
options-bot/backend/schemas.py,id,variable,283,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/main.py; options-bot/ml/ensemble_predictor.py...,275,API schema definition,,
options-bot/backend/schemas.py,profile_id,variable,284,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/db_log_handler.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/main.py...,659,API schema definition,,
options-bot/backend/schemas.py,timestamp,variable,285,TRUE,options-bot/backend/database.py; options-bot/backend/db_log_handler.py; options-bot/backend/routes/models.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/data/alpaca_provider.py; options-bot/scripts/audit_verify.py; options-bot/scripts/backtest.py; options-bot/scripts/validate_data.py; options-bot/scripts/walk_forward_backtest.py...,71,API schema definition,,
options-bot/backend/schemas.py,symbol,variable,286,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/trades.py; options-bot/data/alpaca_provider.py; options-bot/data/earnings_calendar.py; options-bot/data/options_data_fetcher.py; options-bot/data/provider.py...,554,API schema definition,,
options-bot/backend/schemas.py,underlying_price,variable,287,TRUE,options-bot/backend/database.py; options-bot/backend/routes/signals.py; options-bot/data/provider.py; options-bot/data/theta_provider.py; options-bot/ml/ev_filter.py; options-bot/scripts/audit_verify.py; options-bot/strategies/base_strategy.py; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/pages/SignalLogs.tsx; options-bot/ui/src/types/api.ts,125,API schema definition,,
options-bot/backend/schemas.py,predicted_return,variable,288,TRUE,options-bot/backend/database.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/trades.py; options-bot/ml/ev_filter.py; options-bot/ml/feedback_queue.py; options-bot/ml/regime_adjuster.py; options-bot/risk/risk_manager.py; options-bot/scripts/audit_verify.py; options-bot/strategies/base_strategy.py; options-bot/ui/src/pages/ProfileDetail.tsx...,125,API schema definition,,
options-bot/backend/schemas.py,predictor_type,variable,289,TRUE,options-bot/backend/database.py; options-bot/backend/routes/signals.py; options-bot/scripts/audit_verify.py; options-bot/strategies/base_strategy.py; options-bot/ui/src/pages/SignalLogs.tsx; options-bot/ui/src/types/api.ts,17,API schema definition,,
options-bot/backend/schemas.py,step_stopped_at,variable,290,TRUE,options-bot/backend/database.py; options-bot/backend/routes/signals.py; options-bot/scripts/audit_verify.py; options-bot/strategies/base_strategy.py; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/pages/SignalLogs.tsx; options-bot/ui/src/types/api.ts,50,API schema definition,,
options-bot/backend/schemas.py,stop_reason,variable,291,TRUE,options-bot/backend/database.py; options-bot/backend/routes/signals.py; options-bot/scripts/audit_verify.py; options-bot/strategies/base_strategy.py; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/pages/SignalLogs.tsx; options-bot/ui/src/types/api.ts,43,API schema definition,,
options-bot/backend/schemas.py,entered,variable,292,TRUE,options-bot/backend/database.py; options-bot/backend/routes/signals.py; options-bot/scripts/audit_verify.py; options-bot/strategies/base_strategy.py; options-bot/ui/src/pages/ProfileDetail.tsx; options-bot/ui/src/pages/SignalLogs.tsx; options-bot/ui/src/types/api.ts,44,API schema definition,,
options-bot/backend/schemas.py,trade_id,variable,293,TRUE,options-bot/backend/database.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/trades.py; options-bot/ml/feedback_queue.py; options-bot/risk/risk_manager.py; options-bot/scripts/audit_verify.py; options-bot/strategies/base_strategy.py; options-bot/ui/src/pages/SignalLogs.tsx; options-bot/ui/src/types/api.ts,62,API schema definition,,
options-bot/backend/schemas.py,import:pydantic.BaseModel,import,9,FALSE,,0,API schema definition,,
options-bot/backend/schemas.py,import:typing.Optional,import,10,FALSE,,0,API schema definition,,
options-bot/config.py,PROJECT_ROOT,constant,16,TRUE,options-bot/data/options_data_fetcher.py,2,configuration parameter,,
options-bot/config.py,DB_PATH,constant,17,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/models.py; options-bot/backend/routes/trading.py; options-bot/main.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/incremental_trainer.py; options-bot/ml/lgbm_trainer.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_trainer.py...,64,configuration parameter,,
options-bot/config.py,MODELS_DIR,constant,18,TRUE,options-bot/ml/ensemble_predictor.py; options-bot/ml/incremental_trainer.py; options-bot/ml/lgbm_trainer.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/tft_trainer.py; options-bot/ml/trainer.py; options-bot/scripts/startup_check.py,19,configuration parameter,,
options-bot/config.py,LOGS_DIR,constant,19,TRUE,options-bot/backend/routes/system.py; options-bot/main.py; options-bot/scripts/startup_check.py; options-bot/strategies/base_strategy.py,11,configuration parameter,,
options-bot/config.py,ALPACA_API_KEY,constant,24,TRUE,options-bot/backend/routes/system.py; options-bot/data/alpaca_provider.py; options-bot/data/vix_provider.py; options-bot/main.py; options-bot/scripts/startup_check.py; options-bot/scripts/train_model.py; options-bot/scripts/validate_data.py; options-bot/strategies/base_strategy.py,50,configuration parameter,,
options-bot/config.py,ALPACA_API_SECRET,constant,25,TRUE,options-bot/backend/routes/system.py; options-bot/data/alpaca_provider.py; options-bot/data/vix_provider.py; options-bot/main.py; options-bot/scripts/startup_check.py; options-bot/scripts/validate_data.py; options-bot/strategies/base_strategy.py,32,configuration parameter,,
options-bot/config.py,ALPACA_PAPER,constant,26,TRUE,options-bot/backend/routes/system.py; options-bot/data/alpaca_provider.py; options-bot/main.py; options-bot/scripts/startup_check.py; options-bot/scripts/validate_data.py,19,configuration parameter,,
options-bot/config.py,ALPACA_BASE_URL,constant,27,TRUE,,0,configuration parameter,,
options-bot/config.py,ALPACA_DATA_URL,constant,28,TRUE,,0,configuration parameter,,
options-bot/config.py,THETA_HOST,constant,33,TRUE,options-bot/scripts/validate_data.py,1,configuration parameter,,
options-bot/config.py,THETA_PORT,constant,34,TRUE,options-bot/scripts/validate_data.py,1,configuration parameter,,
options-bot/config.py,THETA_BASE_URL_V3,constant,35,TRUE,options-bot/backend/routes/models.py; options-bot/backend/routes/system.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py; options-bot/main.py; options-bot/scripts/startup_check.py; options-bot/scripts/validate_data.py,25,configuration parameter,,
options-bot/config.py,THETA_BASE_URL_V2,constant,36,TRUE,options-bot/scripts/validate_data.py,8,configuration parameter,,
options-bot/config.py,THETA_USERNAME,constant,37,TRUE,options-bot/scripts/backtest.py; options-bot/scripts/startup_check.py,6,configuration parameter,,
options-bot/config.py,THETA_PASSWORD,constant,38,TRUE,options-bot/scripts/backtest.py; options-bot/scripts/startup_check.py,6,configuration parameter,,
options-bot/config.py,API_HOST,constant,43,TRUE,,0,configuration parameter,,
options-bot/config.py,API_PORT,constant,44,TRUE,,0,configuration parameter,,
options-bot/config.py,PHASE1_SYMBOLS,constant,49,TRUE,options-bot/scripts/validate_data.py,6,configuration parameter,,
options-bot/config.py,ALL_SYMBOLS,constant,50,TRUE,options-bot/data/validator.py,3,configuration parameter,,
options-bot/config.py,PRESET_DEFAULTS,constant,55,TRUE,options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/main.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/incremental_trainer.py; options-bot/ml/lgbm_trainer.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/tft_trainer.py; options-bot/ml/trainer.py...,46,configuration parameter,,
options-bot/config.py,PRESET_MODEL_TYPES,constant,146,TRUE,options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py,4,configuration parameter,,
options-bot/config.py,RISK_FREE_RATE,constant,155,TRUE,options-bot/data/greeks_calculator.py; options-bot/data/options_data_fetcher.py; options-bot/ml/feature_engineering/base_features.py,13,configuration parameter,,
options-bot/config.py,MIN_OPEN_INTEREST,constant,160,TRUE,options-bot/ml/liquidity_filter.py; options-bot/strategies/base_strategy.py,3,configuration parameter,,
options-bot/config.py,MIN_OPTION_VOLUME,constant,161,TRUE,options-bot/ml/liquidity_filter.py; options-bot/strategies/base_strategy.py,3,configuration parameter,,
options-bot/config.py,EARNINGS_BLACKOUT_DAYS_BEFORE,constant,166,TRUE,options-bot/strategies/base_strategy.py,4,configuration parameter,,
options-bot/config.py,EARNINGS_BLACKOUT_DAYS_AFTER,constant,167,TRUE,options-bot/strategies/base_strategy.py,4,configuration parameter,,
options-bot/config.py,TRAINING_QUEUE_MIN_SAMPLES,constant,172,TRUE,options-bot/backend/routes/system.py; options-bot/ml/feedback_queue.py,4,configuration parameter,,
options-bot/config.py,PORTFOLIO_MAX_ABS_DELTA,constant,177,TRUE,options-bot/strategies/base_strategy.py,4,configuration parameter,,
options-bot/config.py,PORTFOLIO_MAX_ABS_VEGA,constant,178,TRUE,,0,configuration parameter,,
options-bot/config.py,MAX_TOTAL_EXPOSURE_PCT,constant,183,TRUE,options-bot/risk/risk_manager.py; options-bot/strategies/base_strategy.py,10,configuration parameter,,
options-bot/config.py,MAX_TOTAL_POSITIONS,constant,184,TRUE,options-bot/risk/risk_manager.py; options-bot/ui/src/pages/Dashboard.tsx; options-bot/ui/src/pages/System.tsx,11,configuration parameter,,
options-bot/config.py,EMERGENCY_STOP_LOSS_PCT,constant,185,TRUE,options-bot/risk/risk_manager.py; options-bot/strategies/base_strategy.py,11,configuration parameter,,
options-bot/config.py,DTE_EXIT_FLOOR,constant,186,TRUE,options-bot/strategies/base_strategy.py,3,configuration parameter,,
options-bot/config.py,THETA_CB_FAILURE_THRESHOLD,constant,193,TRUE,options-bot/strategies/base_strategy.py,2,configuration parameter,,
options-bot/config.py,THETA_CB_RESET_TIMEOUT,constant,194,TRUE,options-bot/strategies/base_strategy.py,2,configuration parameter,,
options-bot/config.py,ALPACA_CB_FAILURE_THRESHOLD,constant,197,TRUE,options-bot/data/alpaca_provider.py,2,configuration parameter,,
options-bot/config.py,ALPACA_CB_RESET_TIMEOUT,constant,198,TRUE,options-bot/data/alpaca_provider.py,3,configuration parameter,,
options-bot/config.py,RETRY_BACKOFF_BASE,constant,201,TRUE,options-bot/data/alpaca_provider.py,2,configuration parameter,,
options-bot/config.py,RETRY_BACKOFF_MAX,constant,202,TRUE,options-bot/data/alpaca_provider.py,2,configuration parameter,,
options-bot/config.py,RETRY_MAX_ATTEMPTS,constant,203,TRUE,,0,configuration parameter,,
options-bot/config.py,MAX_CONSECUTIVE_ERRORS,constant,206,TRUE,options-bot/strategies/base_strategy.py,5,configuration parameter,,
options-bot/config.py,ITERATION_ERROR_RESET_ON_SUCCESS,constant,207,TRUE,options-bot/strategies/base_strategy.py,2,configuration parameter,,
options-bot/config.py,WATCHDOG_POLL_INTERVAL_SECONDS,constant,210,TRUE,options-bot/backend/routes/trading.py,5,configuration parameter,,
options-bot/config.py,WATCHDOG_AUTO_RESTART,constant,211,TRUE,options-bot/backend/routes/trading.py,4,configuration parameter,,
options-bot/config.py,WATCHDOG_MAX_RESTARTS,constant,212,TRUE,options-bot/backend/routes/trading.py,7,configuration parameter,,
options-bot/config.py,WATCHDOG_RESTART_DELAY_SECONDS,constant,213,TRUE,options-bot/backend/routes/trading.py,3,configuration parameter,,
options-bot/config.py,LOG_MAX_BYTES,constant,216,TRUE,options-bot/main.py,2,configuration parameter,,
options-bot/config.py,LOG_BACKUP_COUNT,constant,217,TRUE,options-bot/main.py,2,configuration parameter,,
options-bot/config.py,MODEL_HEALTH_WINDOW_SIZE,constant,220,TRUE,options-bot/strategies/base_strategy.py,5,configuration parameter,,
options-bot/config.py,MODEL_STALE_THRESHOLD_DAYS,constant,221,TRUE,options-bot/backend/routes/system.py,3,configuration parameter,,
options-bot/config.py,MODEL_DEGRADED_THRESHOLD,constant,222,TRUE,options-bot/strategies/base_strategy.py,2,configuration parameter,,
options-bot/config.py,MODEL_HEALTH_MIN_SAMPLES,constant,223,TRUE,options-bot/strategies/base_strategy.py,3,configuration parameter,,
options-bot/config.py,PREDICTION_RESOLVE_MINUTES_SWING,constant,224,TRUE,options-bot/strategies/base_strategy.py,2,configuration parameter,,
options-bot/config.py,PREDICTION_RESOLVE_MINUTES_SCALP,constant,225,TRUE,options-bot/strategies/base_strategy.py,2,configuration parameter,,
options-bot/config.py,VIX_MIN_GATE,constant,232,TRUE,options-bot/data/vix_provider.py,1,configuration parameter,,
options-bot/config.py,VIX_MAX_GATE,constant,233,TRUE,options-bot/data/vix_provider.py,1,configuration parameter,,
options-bot/config.py,OPTUNA_N_TRIALS,constant,240,TRUE,options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/trainer.py,7,configuration parameter,,
options-bot/config.py,OPTUNA_TIMEOUT_SECONDS,constant,241,TRUE,options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/trainer.py,7,configuration parameter,,
options-bot/config.py,VIX_REGIME_LOW_THRESHOLD,constant,244,TRUE,options-bot/ml/regime_adjuster.py; options-bot/strategies/base_strategy.py,4,configuration parameter,,
options-bot/config.py,VIX_REGIME_HIGH_THRESHOLD,constant,245,TRUE,options-bot/ml/regime_adjuster.py; options-bot/strategies/base_strategy.py,4,configuration parameter,,
options-bot/config.py,VIX_REGIME_LOW_MULTIPLIER,constant,246,TRUE,options-bot/ml/regime_adjuster.py; options-bot/strategies/base_strategy.py,4,configuration parameter,,
