file,line,kind,module_or_stmt,name
options-bot/strategies/base_strategy.py,46,from,config,MODEL_HEALTH_WINDOW_SIZE
options-bot/strategies/base_strategy.py,46,from,config,PREDICTION_RESOLVE_MINUTES_SCALP
options-bot/strategies/base_strategy.py,46,from,config,PREDICTION_RESOLVE_MINUTES_SWING
options-bot/strategies/base_strategy.py,53,from,config,ALPACA_API_KEY
options-bot/strategies/base_strategy.py,53,from,config,ALPACA_API_SECRET
options-bot/strategies/base_strategy.py,53,from,config,EARNINGS_BLACKOUT_DAYS_AFTER
options-bot/strategies/base_strategy.py,53,from,config,EARNINGS_BLACKOUT_DAYS_BEFORE
options-bot/strategies/base_strategy.py,53,from,config,MIN_OPEN_INTEREST
options-bot/strategies/base_strategy.py,53,from,config,MIN_OPTION_VOLUME
options-bot/strategies/base_strategy.py,58,from,utils.circuit_breaker,CircuitBreaker
options-bot/strategies/base_strategy.py,59,from,ml.xgboost_predictor,XGBoostPredictor
options-bot/strategies/base_strategy.py,60,from,ml.ev_filter,scan_chain_for_best_ev
options-bot/strategies/base_strategy.py,61,from,risk.risk_manager,RiskManager
options-bot/strategies/base_strategy.py,62,from,data.vix_provider,VIXProvider
options-bot/strategies/base_strategy.py,146,from,ml.tft_predictor,TFTPredictor
options-bot/strategies/base_strategy.py,149,from,ml.ensemble_predictor,EnsemblePredictor
options-bot/strategies/base_strategy.py,152,from,ml.lgbm_predictor,LightGBMPredictor
options-bot/strategies/base_strategy.py,155,from,ml.scalp_predictor,ScalpPredictor
options-bot/strategies/base_strategy.py,158,from,ml.swing_classifier_predictor,SwingClassifierPredictor
options-bot/strategies/base_strategy.py,208,from,data.alpaca_provider,AlpacaStockProvider
options-bot/strategies/base_strategy.py,268,from,ml.scalp_predictor,ScalpPredictor
options-bot/strategies/base_strategy.py,269,from,ml.swing_classifier_predictor,SwingClassifierPredictor
options-bot/strategies/base_strategy.py,320,from,utils.alerter,send_alert
options-bot/strategies/base_strategy.py,533,from,config,LOGS_DIR
options-bot/strategies/base_strategy.py,550,from,utils.alerter,send_alert
options-bot/strategies/base_strategy.py,724,from,ml.tft_predictor,ENCODER_LENGTH
options-bot/strategies/base_strategy.py,789,from,zoneinfo,ZoneInfo
options-bot/strategies/base_strategy.py,856,from,ml.feature_engineering.base_features,compute_base_features
options-bot/strategies/base_strategy.py,858,import,datetime,
options-bot/strategies/base_strategy.py,865,from,data.options_data_fetcher,fetch_options_for_training
options-bot/strategies/base_strategy.py,866,from,config,PRESET_DEFAULTS
options-bot/strategies/base_strategy.py,883,from,data.vix_provider,fetch_vix_daily_bars
options-bot/strategies/base_strategy.py,895,from,ml.feature_engineering.swing_features,compute_swing_features
options-bot/strategies/base_strategy.py,898,from,ml.feature_engineering.general_features,compute_general_features
options-bot/strategies/base_strategy.py,901,from,ml.feature_engineering.scalp_features,compute_scalp_features
options-bot/strategies/base_strategy.py,1011,from,ml.feedback_queue,enqueue_completed_sample
options-bot/strategies/base_strategy.py,1061,from,config,DB_PATH
options-bot/strategies/base_strategy.py,1322,from,ml.feature_engineering.base_features,compute_base_features
options-bot/strategies/base_strategy.py,1326,import,datetime,
options-bot/strategies/base_strategy.py,1333,from,data.options_data_fetcher,fetch_options_for_training
options-bot/strategies/base_strategy.py,1334,from,config,PRESET_DEFAULTS
options-bot/strategies/base_strategy.py,1351,from,data.vix_provider,fetch_vix_daily_bars
options-bot/strategies/base_strategy.py,1363,from,ml.feature_engineering.swing_features,compute_swing_features
options-bot/strategies/base_strategy.py,1366,from,ml.feature_engineering.general_features,compute_general_features
options-bot/strategies/base_strategy.py,1369,from,ml.feature_engineering.scalp_features,compute_scalp_features
options-bot/strategies/base_strategy.py,1435,from,ml.tft_predictor,ENCODER_LENGTH
options-bot/strategies/base_strategy.py,1518,from,config,VIX_REGIME_ENABLED
options-bot/strategies/base_strategy.py,1520,from,ml.regime_adjuster,adjust_prediction_confidence
options-bot/strategies/base_strategy.py,1521,from,config,VIX_REGIME_HIGH_MULTIPLIER
options-bot/strategies/base_strategy.py,1521,from,config,VIX_REGIME_HIGH_THRESHOLD
options-bot/strategies/base_strategy.py,1521,from,config,VIX_REGIME_LOW_MULTIPLIER
options-bot/strategies/base_strategy.py,1521,from,config,VIX_REGIME_LOW_THRESHOLD
options-bot/strategies/base_strategy.py,1521,from,config,VIX_REGIME_NORMAL_MULTIPLIER
options-bot/strategies/base_strategy.py,1755,from,ml.ev_filter,get_implied_move_pct
options-bot/strategies/base_strategy.py,1801,from,data.earnings_calendar,has_earnings_in_window
options-bot/strategies/base_strategy.py,1921,from,ml.liquidity_filter,check_liquidity
options-bot/strategies/base_strategy.py,1921,from,ml.liquidity_filter,fetch_option_snapshot
options-bot/strategies/base_strategy.py,1969,from,config,PORTFOLIO_MAX_ABS_DELTA
options-bot/strategies/base_strategy.py,2178,import,datetime,
options-bot/strategies/base_strategy.py,2208,import,datetime,
options-bot/strategies/base_strategy.py,2297,import,datetime,
options-bot/strategies/general_strategy.py,21,import,logging,
options-bot/strategies/general_strategy.py,23,from,strategies.base_strategy,BaseOptionsStrategy
options-bot/strategies/scalp_strategy.py,30,import,logging,
options-bot/strategies/scalp_strategy.py,32,from,strategies.base_strategy,BaseOptionsStrategy
options-bot/strategies/swing_strategy.py,20,import,logging,
options-bot/strategies/swing_strategy.py,22,from,strategies.base_strategy,BaseOptionsStrategy
options-bot/ui/src/App.tsx,1,import_ts,"import { BrowserRouter, Routes, Route, Link } from 'react-router-dom';",
options-bot/ui/src/App.tsx,2,import_ts,"import { QueryClient, QueryClientProvider } from '@tanstack/react-query';",
options-bot/ui/src/App.tsx,3,import_ts,import { Layout } from './components/Layout';,
options-bot/ui/src/App.tsx,4,import_ts,import { Dashboard } from './pages/Dashboard';,
options-bot/ui/src/App.tsx,5,import_ts,import { Profiles } from './pages/Profiles';,
options-bot/ui/src/App.tsx,6,import_ts,import { ProfileDetail } from './pages/ProfileDetail';,
options-bot/ui/src/App.tsx,7,import_ts,import { Trades } from './pages/Trades';,
options-bot/ui/src/App.tsx,8,import_ts,import { SignalLogs } from './pages/SignalLogs';,
options-bot/ui/src/App.tsx,9,import_ts,import { System } from './pages/System';,
options-bot/ui/src/api/client.ts,7,import_ts,import type {,
options-bot/ui/src/components/Layout.tsx,1,import_ts,"import { NavLink, Outlet } from 'react-router-dom';",
options-bot/ui/src/components/Layout.tsx,2,import_ts,import {,
options-bot/ui/src/components/Layout.tsx,5,import_ts,import { useQuery } from '@tanstack/react-query';,
options-bot/ui/src/components/Layout.tsx,6,import_ts,import { api } from '../api/client';,
options-bot/ui/src/components/ProfileForm.tsx,1,import_ts,import { useState } from 'react';,
options-bot/ui/src/components/ProfileForm.tsx,2,import_ts,"import { useMutation, useQueryClient } from '@tanstack/react-query';",
options-bot/ui/src/components/ProfileForm.tsx,3,import_ts,"import { X, Plus } from 'lucide-react';",
options-bot/ui/src/components/ProfileForm.tsx,4,import_ts,import { api } from '../api/client';,
options-bot/ui/src/components/ProfileForm.tsx,5,import_ts,import { Spinner } from './Spinner';,
options-bot/ui/src/components/ProfileForm.tsx,6,import_ts,import type { Profile } from '../types/api';,
options-bot/ui/src/main.tsx,1,import_ts,import React from 'react';,
options-bot/ui/src/main.tsx,2,import_ts,import ReactDOM from 'react-dom/client';,
options-bot/ui/src/main.tsx,3,import_ts,import App from './App';,
options-bot/ui/src/main.tsx,4,import_ts,import './index.css';,
options-bot/ui/src/pages/Dashboard.tsx,1,import_ts,"import { useQuery, useMutation, useQueryClient } from '@tanstack/react-query';",
options-bot/ui/src/pages/Dashboard.tsx,2,import_ts,import { useNavigate } from 'react-router-dom';,
options-bot/ui/src/pages/Dashboard.tsx,3,import_ts,import {,
options-bot/ui/src/pages/Dashboard.tsx,8,import_ts,import { api } from '../api/client';,
options-bot/ui/src/pages/Dashboard.tsx,9,import_ts,import { StatusBadge } from '../components/StatusBadge';,
options-bot/ui/src/pages/Dashboard.tsx,10,import_ts,import { ConnIndicator } from '../components/ConnIndicator';,
options-bot/ui/src/pages/Dashboard.tsx,11,import_ts,import { PnlCell } from '../components/PnlCell';,
options-bot/ui/src/pages/Dashboard.tsx,12,import_ts,import { Spinner } from '../components/Spinner';,
options-bot/ui/src/pages/Dashboard.tsx,13,import_ts,import { PageHeader } from '../components/PageHeader';,
options-bot/ui/src/pages/Dashboard.tsx,14,import_ts,"import type { Profile, Trade, SystemStatus, PDTStatus, ModelHealthResponse, TrainingQueueStatus } from '../types/api';",
options-bot/ui/src/pages/ProfileDetail.tsx,1,import_ts,"import { useState, useEffect, useRef } from 'react';",
options-bot/ui/src/pages/ProfileDetail.tsx,2,import_ts,"import { useParams, useNavigate } from 'react-router-dom';",
options-bot/ui/src/pages/ProfileDetail.tsx,3,import_ts,"import { useQuery, useMutation, useQueryClient } from '@tanstack/react-query';",
options-bot/ui/src/pages/ProfileDetail.tsx,4,import_ts,import {,
options-bot/ui/src/pages/ProfileDetail.tsx,9,import_ts,"import type { ModelSummary, ModelHealthEntry, ModelHealthResponse } from '../types/api';",
options-bot/ui/src/pages/ProfileDetail.tsx,10,import_ts,import { api } from '../api/client';,
options-bot/ui/src/pages/ProfileDetail.tsx,11,import_ts,import { StatusBadge } from '../components/StatusBadge';,
options-bot/ui/src/pages/ProfileDetail.tsx,18,import_ts,import { Spinner } from '../components/Spinner';,
options-bot/ui/src/pages/ProfileDetail.tsx,19,import_ts,import { PnlCell } from '../components/PnlCell';,
options-bot/ui/src/pages/ProfileDetail.tsx,20,import_ts,import { ProfileForm } from '../components/ProfileForm';,
options-bot/ui/src/pages/Profiles.tsx,1,import_ts,import { useState } from 'react';,
options-bot/ui/src/pages/Profiles.tsx,2,import_ts,import { useNavigate } from 'react-router-dom';,
options-bot/ui/src/pages/Profiles.tsx,3,import_ts,"import { useQuery, useMutation, useQueryClient } from '@tanstack/react-query';",
options-bot/ui/src/pages/Profiles.tsx,4,import_ts,import {,
options-bot/ui/src/pages/Profiles.tsx,8,import_ts,import { api } from '../api/client';,
options-bot/ui/src/pages/Profiles.tsx,9,import_ts,import { PageHeader } from '../components/PageHeader';,
options-bot/ui/src/pages/Profiles.tsx,10,import_ts,import { StatusBadge } from '../components/StatusBadge';,
options-bot/ui/src/pages/Profiles.tsx,11,import_ts,import { Spinner } from '../components/Spinner';,
options-bot/ui/src/pages/Profiles.tsx,12,import_ts,import { PnlCell } from '../components/PnlCell';,
options-bot/ui/src/pages/Profiles.tsx,13,import_ts,import { ProfileForm } from '../components/ProfileForm';,
options-bot/ui/src/pages/Profiles.tsx,14,import_ts,import type { Profile } from '../types/api';,
options-bot/ui/src/pages/SignalLogs.tsx,1,import_ts,"import { useState, useMemo } from 'react';",
options-bot/ui/src/pages/SignalLogs.tsx,2,import_ts,import { useQuery } from '@tanstack/react-query';,
options-bot/ui/src/pages/SignalLogs.tsx,3,import_ts,import {,
options-bot/ui/src/pages/SignalLogs.tsx,7,import_ts,import { api } from '../api/client';,
options-bot/ui/src/pages/SignalLogs.tsx,8,import_ts,import { PageHeader } from '../components/PageHeader';,
options-bot/ui/src/pages/SignalLogs.tsx,9,import_ts,import { Spinner } from '../components/Spinner';,
options-bot/ui/src/pages/SignalLogs.tsx,10,import_ts,import type { SignalLogEntry } from '../types/api';,
options-bot/ui/src/pages/System.tsx,1,import_ts,import { useState } from 'react';,
options-bot/ui/src/pages/System.tsx,2,import_ts,"import { useQuery, useQueryClient, useMutation } from '@tanstack/react-query';",
options-bot/ui/src/pages/System.tsx,3,import_ts,import {,
options-bot/ui/src/pages/System.tsx,8,import_ts,import { api } from '../api/client';,
options-bot/ui/src/pages/System.tsx,9,import_ts,import { PageHeader } from '../components/PageHeader';,
options-bot/ui/src/pages/System.tsx,10,import_ts,import { Spinner } from '../components/Spinner';,
options-bot/ui/src/pages/System.tsx,11,import_ts,"import type { ErrorLogEntry, TradingProcessInfo } from '../types/api';",
options-bot/ui/src/pages/Trades.tsx,1,import_ts,"import { useState, useMemo } from 'react';",
options-bot/ui/src/pages/Trades.tsx,2,import_ts,import { useQuery } from '@tanstack/react-query';,
options-bot/ui/src/pages/Trades.tsx,3,import_ts,import {,
options-bot/ui/src/pages/Trades.tsx,7,import_ts,import { api } from '../api/client';,
options-bot/ui/src/pages/Trades.tsx,8,import_ts,import { PageHeader } from '../components/PageHeader';,
options-bot/ui/src/pages/Trades.tsx,9,import_ts,import { StatusBadge } from '../components/StatusBadge';,
options-bot/ui/src/pages/Trades.tsx,10,import_ts,import { PnlCell } from '../components/PnlCell';,
options-bot/ui/src/pages/Trades.tsx,11,import_ts,import { Spinner } from '../components/Spinner';,
options-bot/ui/src/pages/Trades.tsx,12,import_ts,import type { Trade } from '../types/api';,
options-bot/ui/vite.config.ts,1,import_ts,import { defineConfig } from 'vite';,
options-bot/ui/vite.config.ts,2,import_ts,import react from '@vitejs/plugin-react';,
options-bot/utils/alerter.py,13,import,json,
options-bot/utils/alerter.py,14,import,logging,
options-bot/utils/alerter.py,15,import,threading,
options-bot/utils/alerter.py,16,import,time,
options-bot/utils/alerter.py,17,from,typing,Optional
options-bot/utils/alerter.py,19,import,sys,
options-bot/utils/alerter.py,20,from,pathlib,Path
options-bot/utils/alerter.py,46,from,config,ALERT_WEBHOOK_URL
options-bot/utils/alerter.py,70,import,urllib.request,
options-bot/utils/circuit_breaker.py,24,import,logging,
options-bot/utils/circuit_breaker.py,25,import,threading,
options-bot/utils/circuit_breaker.py,26,import,time,
options-bot/utils/circuit_breaker.py,27,from,enum,Enum
options-bot/utils/circuit_breaker.py,146,import,random,
